sk_time,sk_facility,sk_capacity_type,sk_geografia,capacity_amount,sk_capacity
2,285,23,1183,57,1066
2,286,1,1183,2,1067
2,286,10,1183,2,1068
2,287,1,1183,1,1069
2,288,1,1183,1,1070
2,288,10,1183,1,1071
2,289,10,1183,1,1072
2,290,10,1183,6,1073
2,291,1,1183,1,1074
2,291,10,1183,2,1075
2,291,17,1183,2,1076
2,292,10,1183,1,1077
2,293,1,1183,1,1078
2,293,10,1183,5,1079
2,294,10,1183,4,1080
2,295,10,1183,3,1081
2,296,10,1183,1,1082
2,297,1,1192,2,1083
2,297,2,1192,2,1084
2,297,3,1192,4,1085
2,297,4,1192,8,1086
2,297,6,1192,2,1087
2,297,7,1192,3,1088
2,297,8,1192,3,1089
2,297,9,1192,2,1090
2,297,10,1192,11,1091
2,297,11,1192,1,1092
2,297,18,1192,3,1093
2,298,1,1192,1,1094
2,298,10,1192,4,1095
2,299,1,1193,2,1096
2,299,2,1193,1,1097
2,299,3,1193,2,1098
2,299,4,1193,6,1099
2,299,5,1193,1,1100
2,299,6,1193,1,1101
2,299,7,1193,4,1102
2,299,8,1193,4,1103
2,299,9,1193,2,1104
2,299,10,1193,19,1105
2,299,11,1193,1,1106
2,299,18,1193,3,1107
2,300,10,1193,1,1108
2,301,1,1189,1,1109
2,301,10,1189,11,1110
2,301,18,1189,1,1111
2,302,10,1189,1,1112
2,303,1,1189,1,1113
2,303,10,1189,1,1114
2,304,20,1189,74,1115
2,304,21,1189,6,1116
2,305,1,1194,1,1117
2,305,10,1194,1,1118
2,306,3,1194,1,1119
2,306,4,1194,4,1120
2,306,6,1194,2,1121
2,306,7,1194,1,1122
2,306,8,1194,1,1123
2,306,9,1194,1,1124
2,306,10,1194,4,1125
2,306,11,1194,1,1126
2,306,18,1194,2,1127
2,307,2,1195,1,1128
2,307,3,1195,1,1129
2,307,4,1195,1,1130
2,307,6,1195,1,1131
2,307,7,1195,2,1132
2,307,8,1195,1,1133
2,307,9,1195,1,1134
2,307,10,1195,5,1135
2,307,11,1195,1,1136
2,307,18,1195,2,1137
2,308,1,1195,1,1138
2,308,10,1195,1,1139
2,309,1,1196,1,1140
2,309,10,1196,1,1141
2,310,1,1196,2,1142
2,310,2,1196,1,1143
2,310,3,1196,1,1144
2,310,4,1196,2,1145
2,310,5,1196,1,1146
2,310,6,1196,1,1147
2,310,7,1196,1,1148
2,310,8,1196,1,1149
2,310,9,1196,1,1150
2,310,10,1196,1,1151
2,310,11,1196,1,1152
2,310,18,1196,1,1153
2,311,1,1197,1,1154
2,311,10,1197,2,1155
2,312,20,1197,16,1156
2,313,1,1197,1,1157
2,313,10,1197,3,1158
2,314,1,1197,1,1159
2,314,3,1197,2,1160
2,314,4,1197,6,1161
2,314,6,1197,1,1162
2,314,7,1197,1,1163
2,314,8,1197,1,1164
2,314,9,1197,2,1165
2,314,10,1197,15,1166
2,314,11,1197,1,1167
2,314,18,1197,1,1168
2,315,1,1197,1,1169
2,315,10,1197,3,1170
2,316,20,1197,110,1171
2,317,10,1197,4,1172
2,317,20,1197,50,1173
2,318,1,1198,1,1174
2,318,2,1198,1,1175
2,318,3,1198,1,1176
2,318,4,1198,3,1177
2,318,6,1198,1,1178
2,318,7,1198,1,1179
2,318,8,1198,1,1180
2,318,9,1198,1,1181
2,318,10,1198,9,1182
2,318,11,1198,1,1183
2,318,18,1198,2,1184
2,319,3,1199,1,1185
2,319,4,1199,1,1186
2,319,11,1199,1,1187
2,319,18,1199,1,1188
2,319,35,1199,2,1189
2,320,2,1200,1,1190
2,320,3,1200,1,1191
2,320,4,1200,1,1192
2,320,6,1200,1,1193
2,320,7,1200,1,1194
2,320,8,1200,2,1195
2,320,9,1200,1,1196
2,320,10,1200,1,1197
2,320,11,1200,1,1198
2,320,18,1200,2,1199
2,321,10,1201,14,1200
2,322,10,1201,2,1201
2,323,10,1201,4,1202
2,324,10,1201,1,1203
2,325,10,1201,10,1204
2,326,1,1201,1,1205
2,326,10,1201,1,1206
2,327,10,1201,1,1207
2,328,10,1201,3,1208
2,329,1,1201,3,1209
2,329,10,1201,66,1210
2,330,10,1201,1,1211
2,331,10,1201,6,1212
2,332,1,1201,3,1213
2,332,10,1201,42,1214
2,333,10,1201,6,1215
2,334,10,1201,4,1216
2,335,10,1201,6,1217
2,336,10,1201,2,1218
2,337,10,1201,1,1219
2,338,1,1201,1,1220
2,338,10,1201,2,1221
2,338,23,1201,39,1222
2,339,1,1201,1,1223
2,339,10,1201,1,1224
2,340,10,1201,1,1225
2,341,10,1201,1,1226
2,342,1,1201,1,1227
2,342,10,1201,5,1228
2,343,10,1201,7,1229
2,344,1,1201,1,1230
2,344,10,1201,6,1231
2,345,1,1201,2,1232
2,345,3,1201,7,1233
2,345,4,1201,107,1234
2,345,6,1201,5,1235
2,345,7,1201,18,1236
2,345,8,1201,19,1237
2,345,9,1201,5,1238
2,345,10,1201,12,1239
2,345,17,1201,7,1240
2,345,19,1201,8,1241
2,345,28,1201,12,1242
2,346,1,1201,6,1243
2,346,2,1201,4,1244
2,346,3,1201,3,1245
2,346,4,1201,11,1246
2,346,6,1201,2,1247
2,346,7,1201,6,1248
2,346,8,1201,6,1249
2,346,9,1201,4,1250
2,346,10,1201,21,1251
2,346,11,1201,1,1252
2,346,12,1201,2,1253
2,346,18,1201,1,1254
2,347,10,1201,1,1255
2,348,10,1201,1,1256
2,349,1,1201,5,1257
2,349,4,1201,116,1258
2,349,6,1201,8,1259
2,349,7,1201,22,1260
2,349,8,1201,24,1261
2,349,9,1201,4,1262
2,349,10,1201,9,1263
2,349,17,1201,4,1264
2,349,18,1201,2,1265
2,349,19,1201,3,1266
2,349,25,1201,1,1267
2,349,28,1201,9,1268
2,350,1,1201,3,1269
2,351,1,1201,1,1270
2,351,10,1201,17,1271
2,352,1,1201,1,1272
2,352,10,1201,12,1273
2,353,10,1201,4,1274
2,354,10,1201,2,1275
2,355,10,1201,1,1276
2,356,10,1201,1,1277
2,357,10,1201,1,1278
2,358,1,1201,1,1279
2,358,4,1201,1,1280
2,358,10,1201,3,1281
2,359,10,1201,7,1282
2,360,1,1202,2,1283
2,360,10,1202,3,1284
2,361,1,1202,3,1285
2,361,2,1202,4,1286
2,361,4,1202,17,1287
2,361,7,1202,4,1288
2,361,9,1202,4,1289
2,361,10,1202,8,1290
2,361,11,1202,1,1291
2,361,18,1202,3,1292
2,362,3,1203,1,1293
2,362,4,1203,5,1294
2,362,5,1203,1,1295
2,362,6,1203,1,1296
2,362,7,1203,2,1297
2,362,8,1203,2,1298
2,362,9,1203,1,1299
2,362,10,1203,9,1300
2,362,11,1203,1,1301
2,362,12,1203,1,1302
2,362,18,1203,3,1303
2,363,1,1204,1,1304
2,363,3,1204,1,1305
2,363,4,1204,4,1306
2,363,7,1204,2,1307
2,363,8,1204,2,1308
2,363,10,1204,1,1309
2,363,18,1204,3,1310
2,364,1,1205,1,1311
2,364,10,1205,18,1312
2,365,10,1205,10,1313
2,366,10,1205,2,1314
2,367,1,1205,2,1315
2,367,2,1205,10,1316
2,367,3,1205,8,1317
2,367,4,1205,31,1318
2,367,6,1205,5,1319
2,367,7,1205,12,1320
2,367,8,1205,14,1321
2,367,9,1205,3,1322
2,367,10,1205,16,1323
2,367,11,1205,1,1324
2,367,17,1205,3,1325
2,367,19,1205,2,1326
2,367,22,1205,25,1327
2,367,24,1205,142,1328
2,367,28,1205,17,1329
2,367,33,1205,25,1330
2,368,2,1205,1,1331
2,368,3,1205,1,1332
2,368,4,1205,3,1333
2,368,6,1205,3,1334
2,368,7,1205,2,1335
2,368,8,1205,2,1336
2,368,9,1205,1,1337
2,368,10,1205,16,1338
2,368,11,1205,1,1339
2,368,18,1205,2,1340
2,369,10,1205,7,1341
2,370,10,1205,1,1342
2,370,12,1205,1,1343
2,371,10,1205,1,1344
2,372,10,1205,3,1345
2,373,10,1205,1,1346
2,374,10,1205,2,1347
2,375,1,1206,1,1348
2,375,10,1206,18,1349
2,376,10,1206,3,1350
2,377,10,1206,1,1351
2,378,3,1206,2,1352
2,378,4,1206,6,1353
2,378,11,1206,1,1354
2,378,18,1206,1,1355
2,378,35,1206,1,1356
2,379,10,1206,1,1357
2,380,1,1207,1,1358
2,380,3,1207,2,1359
2,380,4,1207,4,1360
2,380,6,1207,1,1361
2,380,7,1207,1,1362
2,380,8,1207,1,1363
2,380,9,1207,1,1364
2,380,10,1207,1,1365
2,380,11,1207,1,1366
2,380,18,1207,2,1367
2,381,1,1208,2,1368
2,381,10,1208,5,1369
2,382,10,1208,6,1370
2,383,10,1208,1,1371
2,384,2,1208,1,1372
2,384,3,1208,2,1373
2,384,4,1208,5,1374
2,384,6,1208,1,1375
2,384,7,1208,2,1376
2,384,8,1208,3,1377
2,384,9,1208,1,1378
2,384,10,1208,4,1379
2,384,11,1208,1,1380
2,384,18,1208,1,1381
2,385,10,1208,1,1382
2,386,2,1209,2,1383
2,386,3,1209,1,1384
2,386,4,1209,3,1385
2,386,6,1209,1,1386
2,386,7,1209,1,1387
2,386,8,1209,1,1388
2,386,9,1209,1,1389
2,386,10,1209,4,1390
2,386,11,1209,1,1391
2,386,18,1209,2,1392
2,387,2,1210,2,1393
2,387,3,1210,2,1394
2,387,4,1210,4,1395
2,387,6,1210,1,1396
2,387,7,1210,3,1397
2,387,8,1210,3,1398
2,387,9,1210,1,1399
2,387,10,1210,7,1400
2,387,11,1210,1,1401
2,387,18,1210,2,1402
2,388,10,1211,5,1403
2,389,10,1211,1,1404
2,390,1,1211,1,1405
2,390,10,1211,1,1406
2,391,1,1211,1,1407
2,391,2,1211,2,1408
2,391,3,1211,1,1409
2,391,4,1211,6,1410
2,391,6,1211,2,1411
2,391,7,1211,3,1412
2,391,8,1211,3,1413
2,391,9,1211,3,1414
2,391,10,1211,18,1415
2,391,11,1211,1,1416
2,391,12,1211,1,1417
2,392,18,1159,5,1418
2,393,1,1211,1,1419
2,393,10,1211,6,1420
2,394,20,1211,18,1421
2,395,1,1211,1,1422
2,395,10,1211,2,1423
2,396,10,1211,2,1424
2,397,1,1212,1,1425
2,397,10,1212,24,1426
2,398,1,1212,4,1427
2,398,10,1212,4,1428
2,399,1,1212,7,1429
2,399,10,1212,16,1430
2,400,10,1212,82,1431
2,400,12,1212,1,1432
2,401,18,1212,15,1433
2,401,25,1212,13,1434
2,402,10,1212,11,1435
2,403,10,1212,5,1436
2,404,10,1212,3,1437
2,405,1,1212,1,1438
2,405,4,1212,40,1439
2,405,14,1212,5,1440
2,405,16,1212,2,1441
2,405,44,1212,8,1442
2,406,1,1212,3,1443
2,406,10,1212,27,1444
2,406,17,1212,6,1445
2,407,1,1212,1,1446
2,408,1,1212,2,1447
2,408,10,1212,2,1448
2,409,1,1212,4,1449
2,409,10,1212,32,1450
2,410,1,1212,5,1451
2,410,10,1212,9,1452
2,411,1,1212,1,1453
2,411,10,1212,15,1454
2,412,10,1212,13,1455
2,412,17,1212,9,1456
2,413,1,1212,1,1457
2,413,10,1212,6,1458
2,413,17,1212,1,1459
2,414,10,1212,4,1460
2,415,1,1212,1,1461
2,415,10,1212,20,1462
2,416,10,1212,1,1463
2,417,10,1212,44,1464
2,417,12,1212,1,1465
2,417,17,1212,4,1466
2,418,1,1212,1,1467
2,418,10,1212,10,1468
2,419,3,1212,8,1469
2,420,1,1212,5,1470
2,420,3,1212,46,1471
2,420,4,1212,177,1472
2,420,6,1212,7,1473
2,420,7,1212,14,1474
2,420,8,1212,15,1475
2,420,9,1212,5,1476
2,420,10,1212,21,1477
2,420,11,1212,3,1478
2,420,16,1212,7,1479
2,420,17,1212,15,1480
2,420,19,1212,31,1481
2,420,26,1212,5,1482
2,420,27,1212,9,1483
2,420,28,1212,20,1484
2,420,29,1212,10,1485
2,420,30,1212,17,1486
2,420,38,1212,4,1487
2,420,46,1212,2,1488
2,420,47,1212,4,1489
2,420,48,1212,6,1490
2,421,1,1212,1,1491
2,421,2,1212,4,1492
2,421,3,1212,19,1493
2,421,4,1212,104,1494
2,421,5,1212,19,1495
2,421,6,1212,6,1496
2,421,7,1212,4,1497
2,421,8,1212,8,1498
2,421,9,1212,1,1499
2,421,10,1212,15,1500
2,421,11,1212,1,1501
2,421,14,1212,7,1502
2,421,17,1212,9,1503
2,421,26,1212,5,1504
2,421,27,1212,6,1505
2,421,28,1212,9,1506
2,421,29,1212,3,1507
2,421,30,1212,10,1508
2,421,37,1212,5,1509
2,422,1,1212,33,1510
2,422,3,1212,84,1511
2,422,4,1212,348,1512
2,422,6,1212,30,1513
2,422,7,1212,52,1514
2,422,8,1212,53,1515
2,422,9,1212,15,1516
2,422,10,1212,50,1517
2,422,15,1212,2,1518
2,422,17,1212,17,1519
2,422,19,1212,36,1520
2,422,23,1212,11,1521
2,422,27,1212,3,1522
2,422,28,1212,52,1523
2,422,29,1212,2,1524
2,422,30,1212,17,1525
2,422,38,1212,2,1526
2,422,39,1212,2,1527
2,422,46,1212,2,1528
2,422,47,1212,2,1529
2,422,48,1212,8,1530
2,422,49,1212,6,1531
2,423,1,1212,5,1532
2,423,3,1212,9,1533
2,423,4,1212,85,1534
2,423,6,1212,1,1535
2,423,7,1212,6,1536
2,423,8,1212,7,1537
2,423,9,1212,2,1538
2,423,10,1212,17,1539
2,423,15,1212,1,1540
2,423,17,1212,4,1541
2,423,19,1212,7,1542
2,423,26,1212,1,1543
2,423,27,1212,2,1544
2,423,28,1212,25,1545
2,423,37,1212,1,1546
2,423,47,1212,1,1547
2,423,48,1212,4,1548
2,424,1,1212,1,1549
2,424,10,1212,47,1550
2,425,1,1212,2,1551
2,425,10,1212,13,1552
2,425,17,1212,10,1553
2,426,1,1212,2,1554
2,426,4,1212,147,1555
2,426,14,1212,6,1556
2,426,16,1212,12,1557
2,426,44,1212,18,1558
2,427,1,1212,11,1559
2,427,3,1212,12,1560
2,427,4,1212,231,1561
2,427,11,1212,1,1562
2,427,13,1212,4,1563
2,427,14,1212,34,1564
2,427,16,1212,8,1565
2,427,17,1212,10,1566
2,427,23,1212,5,1567
2,427,35,1212,5,1568
2,427,41,1212,15,1569
2,427,42,1212,5,1570
2,427,43,1212,5,1571
2,427,44,1212,35,1572
2,427,45,1212,2,1573
2,427,50,1212,6,1574
2,427,51,1212,11,1575
2,428,1,1212,3,1576
2,428,4,1212,170,1577
2,428,10,1212,24,1578
2,428,14,1212,21,1579
2,428,16,1212,8,1580
2,428,44,1212,22,1581
2,429,1,1212,3,1582
2,429,3,1212,50,1583
2,429,4,1212,176,1584
2,429,11,1212,3,1585
2,429,13,1212,3,1586
2,429,14,1212,9,1587
2,429,16,1212,8,1588
2,429,30,1212,4,1589
2,429,35,1212,41,1590
2,429,42,1212,30,1591
2,429,43,1212,10,1592
2,429,44,1212,48,1593
2,429,45,1212,12,1594
2,429,50,1212,5,1595
2,430,1,1212,17,1596
2,430,4,1212,170,1597
2,430,7,1212,29,1598
2,430,8,1212,29,1599
2,430,9,1212,3,1600
2,430,10,1212,6,1601
2,430,17,1212,13,1602
2,430,19,1212,11,1603
2,430,28,1212,27,1604
2,430,30,1212,24,1605
2,431,1,1212,2,1606
2,431,10,1212,1,1607
2,432,10,1212,12,1608
2,432,17,1212,2,1609
2,433,1,1212,42,1610
2,433,3,1212,71,1611
2,433,4,1212,202,1612
2,433,5,1212,12,1613
2,433,6,1212,14,1614
2,433,7,1212,8,1615
2,433,8,1212,6,1616
2,433,9,1212,14,1617
2,433,10,1212,85,1618
2,433,11,1212,1,1619
2,433,17,1212,15,1620
2,433,19,1212,67,1621
2,433,26,1212,24,1622
2,433,27,1212,14,1623
2,433,28,1212,63,1624
2,433,30,1212,18,1625
2,433,37,1212,2,1626
2,433,46,1212,1,1627
2,433,47,1212,16,1628
2,433,48,1212,24,1629
2,433,52,1212,17,1630
2,433,53,1212,15,1631
2,434,1,1212,9,1632
2,434,3,1212,7,1633
2,434,4,1212,300,1634
2,434,6,1212,19,1635
2,434,7,1212,50,1636
2,434,8,1212,56,1637
2,434,9,1212,37,1638
2,434,10,1212,439,1639
2,434,11,1212,3,1640
2,434,12,1212,1,1641
2,434,17,1212,6,1642
2,434,18,1212,24,1643
2,434,24,1212,18,1644
2,434,25,1212,2,1645
2,435,1,1212,1,1646
2,435,10,1212,14,1647
2,435,33,1212,96,1648
2,435,54,1212,96,1649
2,436,10,1212,30,1650
2,437,1,1212,1,1651
2,437,7,1212,4,1652
2,437,8,1212,4,1653
2,437,9,1212,4,1654
2,437,10,1212,25,1655
2,438,10,1212,3,1656
2,439,16,1212,1,1657
2,440,1,1212,7,1658
2,440,10,1212,24,1659
2,441,10,1212,7,1660
2,442,10,1212,1,1661
2,443,10,1212,3,1662
2,444,10,1212,1,1663
2,445,1,1212,2,1664
2,445,10,1212,15,1665
2,446,10,1212,3,1666
2,447,1,1212,5,1667
2,447,4,1212,27,1668
2,447,6,1212,1,1669
2,447,7,1212,7,1670
2,447,8,1212,6,1671
2,447,9,1212,3,1672
2,447,10,1212,13,1673
2,447,14,1212,3,1674
2,447,16,1212,1,1675
2,447,17,1212,3,1676
2,448,1,1212,4,1677
2,448,10,1212,1,1678
2,449,1,1212,5,1679
2,449,3,1212,18,1680
2,449,4,1212,100,1681
2,449,11,1212,2,1682
2,449,14,1212,6,1683
2,449,16,1212,5,1684
2,449,35,1212,42,1685
2,449,42,1212,12,1686
2,449,43,1212,15,1687
2,449,44,1212,6,1688
2,449,45,1212,13,1689
2,450,10,1212,2,1690
2,451,10,1212,1,1691
2,452,10,1212,1,1692
2,453,1,1212,2,1693
2,454,1,1212,2,1694
2,454,10,1212,10,1695
2,455,10,1212,1,1696
2,456,10,1212,5,1697
2,457,1,1212,2,1698
2,458,1,1212,2,1699
2,458,10,1212,3,1700
2,458,19,1212,7,1701
2,459,1,1212,1,1702
2,459,10,1212,18,1703
2,460,10,1212,1,1704
2,461,10,1212,3,1705
2,462,1,1212,1,1706
2,462,10,1212,4,1707
2,463,1,1212,1,1708
2,464,1,1212,2,1709
2,464,10,1212,8,1710
2,464,17,1212,2,1711
2,465,10,1212,6,1712
2,465,17,1212,2,1713
2,466,10,1212,32,1714
2,466,24,1212,50,1715
2,467,10,1212,10,1716
2,468,10,1212,11,1717
2,469,1,1212,1,1718
2,469,10,1212,7,1719
2,469,23,1212,49,1720
2,470,1,1212,1,1721
2,470,10,1212,1,1722
2,471,1,1212,2,1723
2,471,10,1212,1,1724
2,471,17,1212,2,1725
2,472,10,1212,1,1726
2,473,1,1212,41,1727
2,473,6,1212,16,1728
2,473,7,1212,32,1729
2,473,8,1212,35,1730
2,473,9,1212,20,1731
2,473,10,1212,323,1732
2,473,17,1212,3,1733
2,473,18,1212,2,1734
2,474,1,1212,2,1735
2,474,16,1212,3,1736
2,475,10,1212,3,1737
2,476,4,1212,36,1738
2,476,10,1212,1,1739
2,477,10,1212,1,1740
2,478,1,1212,8,1741
2,478,10,1212,163,1742
2,478,17,1212,2,1743
2,479,10,1212,10,1744
2,479,12,1212,1,1745
2,479,18,1212,7,1746
2,479,25,1212,4,1747
2,480,10,1212,4,1748
2,480,24,1212,66,1749
2,481,10,1212,3,1750
2,482,1,1212,1,1751
2,482,4,1212,92,1752
2,482,7,1212,3,1753
2,482,8,1212,15,1754
2,482,9,1212,5,1755
2,482,10,1212,10,1756
2,482,11,1212,3,1757
2,482,17,1212,5,1758
2,482,19,1212,8,1759
2,482,26,1212,10,1760
2,482,27,1212,20,1761
2,482,28,1212,10,1762
2,482,29,1212,12,1763
2,483,10,1212,1,1764
2,484,1,1212,6,1765
2,484,10,1212,17,1766
2,484,30,1212,22,1767
2,485,10,1212,1,1768
2,486,1,1212,1,1769
2,486,10,1212,1,1770
2,487,10,1212,1,1771
2,488,1,1212,1,1772
2,488,10,1212,26,1773
2,488,17,1212,6,1774
2,489,10,1212,1,1775
2,490,10,1212,1,1776
2,491,1,1212,2,1777
2,491,10,1212,4,1778
2,492,1,1212,1,1779
2,492,10,1212,1,1780
2,493,1,1212,1,1781
2,493,3,1212,23,1782
2,493,10,1212,6,1783
2,494,10,1212,5,1784
2,495,10,1212,9,1785
2,496,1,1212,16,1786
2,496,10,1212,295,1787
2,497,1,1212,7,1788
2,497,4,1212,179,1789
2,497,7,1212,14,1790
2,497,8,1212,18,1791
2,497,9,1212,4,1792
2,497,10,1212,36,1793
2,497,17,1212,13,1794
2,497,19,1212,12,1795
2,497,28,1212,13,1796
2,497,30,1212,46,1797
2,498,1,1212,3,1798
2,498,30,1212,42,1799
2,499,10,1212,1,1800
2,500,10,1212,14,1801
2,500,17,1212,4,1802
2,501,1,1212,2,1803
2,502,1,1212,6,1804
2,502,10,1212,9,1805
2,503,10,1212,2,1806
2,504,1,1212,8,1807
2,504,3,1212,13,1808
2,504,4,1212,487,1809
2,504,6,1212,10,1810
2,504,7,1212,30,1811
2,504,8,1212,31,1812
2,504,9,1212,3,1813
2,504,10,1212,71,1814
2,504,17,1212,17,1815
2,504,19,1212,32,1816
2,504,23,1212,39,1817
2,504,28,1212,55,1818
2,504,30,1212,14,1819
2,505,1,1212,3,1820
2,505,10,1212,7,1821
2,505,23,1212,110,1822
2,506,1,1212,3,1823
2,506,4,1212,163,1824
2,506,7,1212,11,1825
2,506,8,1212,10,1826
2,506,9,1212,3,1827
2,506,10,1212,52,1828
2,506,17,1212,5,1829
2,506,18,1212,2,1830
2,506,19,1212,16,1831
2,506,23,1212,60,1832
2,506,25,1212,2,1833
2,506,28,1212,33,1834
2,507,10,1212,14,1835
2,508,1,1213,1,1836
2,508,62,1213,20,1837
2,509,10,1212,3,1838
2,510,10,1212,3,1839
2,511,10,1212,1,1840
2,512,1,1212,2,1841
2,512,10,1212,10,1842
2,513,10,1212,11,1843
2,514,10,1212,3,1844
2,515,10,1212,1,1845
2,516,10,1212,10,1846
2,517,1,1212,1,1847
2,517,10,1212,11,1848
2,518,10,1212,1,1849
2,519,10,1212,1,1850
2,520,10,1212,7,1851
2,521,1,1212,2,1852
2,521,10,1212,9,1853
2,521,30,1212,38,1854
2,522,10,1212,1,1855
2,523,10,1212,6,1856
2,524,1,1212,1,1857
2,524,10,1212,3,1858
2,524,17,1212,1,1859
2,525,10,1212,14,1860
2,526,10,1212,4,1861
2,526,17,1212,1,1862
2,527,1,1212,3,1863
2,527,10,1212,4,1864
2,528,1,1212,1,1865
2,528,10,1212,1,1866
2,529,10,1212,6,1867
2,530,10,1212,1,1868
2,531,1,1212,3,1869
2,531,10,1212,18,1870
2,531,17,1212,3,1871
2,532,10,1212,2,1872
2,533,25,1212,1,1873
2,534,10,1212,1,1874
2,534,12,1212,1,1875
2,535,10,1212,10,1876
2,536,1,1212,1,1877
2,536,10,1212,1,1878
2,537,1,1212,1,1879
2,538,1,1212,1,1880
2,538,10,1212,1,1881
2,538,17,1212,2,1882
2,539,1,1212,8,1883
2,539,10,1212,7,1884
2,540,10,1212,6,1885
2,541,1,1212,6,1886
2,541,4,1212,138,1887
2,541,7,1212,13,1888
2,541,8,1212,15,1889
2,541,9,1212,2,1890
2,541,10,1212,87,1891
2,541,17,1212,6,1892
2,541,19,1212,1,1893
2,541,28,1212,17,1894
2,542,10,1212,1,1895
2,543,1,1212,6,1896
2,543,10,1212,19,1897
2,543,17,1212,3,1898
2,544,10,1212,5,1899
2,545,1,1212,1,1900
2,545,10,1212,3,1901
2,545,23,1212,36,1902
2,546,10,1212,1,1903
2,547,1,1212,1,1904
2,547,10,1212,1,1905
2,548,10,1212,5,1906
2,549,10,1212,1,1907
2,550,1,1212,1,1908
2,550,16,1212,1,1909
2,551,10,1212,2,1910
2,552,1,1212,1,1911
2,552,10,1212,1,1912
2,553,1,1212,1,1913
2,553,10,1212,1,1914
2,554,10,1212,1,1915
2,555,1,1212,7,1916
2,555,10,1212,5,1917
2,556,4,1212,12,1918
2,556,10,1212,2,1919
2,556,17,1212,13,1920
2,557,10,1212,1,1921
2,558,10,1212,5,1922
2,558,40,1212,12,1923
2,558,55,1212,18,1924
2,559,10,1212,14,1925
2,560,10,1212,1,1926
2,561,1,1212,9,1927
2,561,10,1212,3,1928
2,562,10,1212,8,1929
2,563,18,1212,28,1930
2,563,25,1212,8,1931
2,564,10,1212,3,1932
2,565,10,1212,5,1933
2,566,10,1212,2,1934
2,567,10,1212,7,1935
2,568,1,1212,1,1936
2,568,10,1212,1,1937
2,569,1,1212,10,1938
2,569,10,1212,10,1939
2,570,18,1212,1,1940
2,571,10,1212,4,1941
2,572,10,1212,6,1942
2,573,10,1212,1,1943
2,574,10,1212,4,1944
2,575,1,1212,1,1945
2,575,10,1212,1,1946
2,576,1,1212,1,1947
2,576,10,1212,1,1948
2,577,1,1212,1,1949
2,577,10,1212,4,1950
2,577,17,1212,1,1951
2,578,1,1212,1,1952
2,578,10,1212,2,1953
2,579,1,1212,1,1954
2,579,10,1212,1,1955
2,579,17,1212,2,1956
2,580,1,1214,4,1957
2,580,10,1214,17,1958
2,580,23,1214,174,1959
2,581,10,1212,1,1960
2,582,1,1212,1,1961
2,582,10,1212,4,1962
2,583,10,1212,8,1963
2,584,1,1212,4,1964
2,584,10,1212,1,1965
2,584,17,1212,4,1966
2,585,10,1212,5,1967
2,586,1,1212,1,1968
2,586,10,1212,1,1969
2,587,1,1212,1,1970
2,587,10,1212,16,1971
2,588,10,1212,1,1972
2,589,10,1212,13,1973
2,590,10,1212,4,1974
2,591,10,1212,1,1975
2,592,1,1212,5,1976
2,592,10,1212,100,1977
2,593,10,1212,11,1978
2,594,10,1212,2,1979
2,595,10,1212,30,1980
2,596,18,1212,7,1981
2,596,25,1212,2,1982
2,597,10,1212,1,1983
2,598,10,1212,1,1984
2,599,1,1212,4,1985
2,599,10,1212,6,1986
2,600,10,1212,1,1987
2,600,12,1212,1,1988
2,601,10,1212,13,1989
2,602,10,1212,6,1990
2,603,1,1212,1,1991
2,603,10,1212,12,1992
2,604,1,1212,1,1993
2,604,10,1212,5,1994
2,605,1,1212,1,1995
2,605,10,1212,1,1996
2,605,12,1212,1,1997
2,605,18,1212,6,1998
2,605,25,1212,3,1999
2,606,10,1212,1,2000
2,607,10,1212,1,2001
2,608,10,1212,1,2002
2,609,1,1212,1,2003
2,609,10,1212,2,2004
2,610,1,1212,1,2005
2,610,10,1212,5,2006
2,611,10,1212,11,2007
2,612,10,1212,1,2008
2,612,12,1212,1,2009
2,613,1,1212,1,2010
2,613,10,1212,22,2011
2,614,10,1212,13,2012
2,615,10,1212,2,2013
2,616,1,1212,2,2014
2,616,10,1212,1,2015
2,617,1,1212,1,2016
2,617,10,1212,3,2017
2,618,1,1212,1,2018
2,618,10,1212,5,2019
2,618,25,1212,1,2020
2,619,10,1212,1,2021
2,620,1,1212,1,2022
2,620,10,1212,1,2023
2,621,1,1212,2,2024
2,621,10,1212,1,2025
2,622,1,1212,1,2026
2,622,10,1212,3,2027
2,623,10,1212,2,2028
2,624,1,1212,1,2029
2,624,10,1212,13,2030
2,625,1,1212,1,2031
2,625,10,1212,1,2032
2,626,10,1212,4,2033
2,627,10,1212,1,2034
2,628,10,1212,26,2035
2,628,24,1212,36,2036
2,628,33,1212,5,2037
2,629,1,1212,8,2038
2,629,10,1212,3,2039
2,630,10,1212,9,2040
2,631,10,1212,5,2041
2,632,1,1212,3,2042
2,632,4,1212,21,2043
2,632,6,1212,3,2044
2,632,7,1212,3,2045
2,632,8,1212,3,2046
2,632,9,1212,4,2047
2,632,10,1212,53,2048
2,632,17,1212,8,2049
2,633,10,1212,1,2050
2,634,10,1212,1,2051
2,635,10,1212,1,2052
2,636,10,1212,1,2053
2,637,10,1212,1,2054
2,638,10,1212,4,2055
2,639,10,1212,4,2056
2,640,10,1212,2,2057
2,641,10,1212,1,2058
2,642,1,1212,3,2059
2,642,10,1212,1,2060
2,643,18,1212,2,2061
2,644,1,1212,4,2062
